File_Name	Mol_Formula	Nonhydrogen_Atoms	Point_Group	[W1-F12 all-electron, rel. CCSD(T)/CBS (kcal/mol)]
dsgdb9nsd_002829	C7H10	7	C1	1733.765124
dsgdb9nsd_002830	C6H9N	7	C1	1644.682031
dsgdb9nsd_002831	C6H9N	7	C1	1601.048214
dsgdb9nsd_002832	C5H8N2	7	C1	1510.630765
dsgdb9nsd_002833	C6H8O	7	C1	1532.623461
dsgdb9nsd_002834	C5H7NO	7	C1	1440.852594
dsgdb9nsd_002835	C6H9N	7	C1	1594.755555
dsgdb9nsd_002836	C5H8N2	7	C1	1504.343735
dsgdb9nsd_002837	C6H8O	7	C1	1525.574841
dsgdb9nsd_002838	C5H7NO	7	C1	1436.098168
dsgdb9nsd_002841	C5H7NO	7	C1	1404.411925
dsgdb9nsd_002842	C4H6N2O	7	C1	1313.197433
dsgdb9nsd_002843	C5H6O2	7	C1	1334.96435
dsgdb9nsd_002844	C4H5NO2	7	C1	1242.389104
dsgdb9nsd_002845	C6H10O	7	C1	1706.956676
dsgdb9nsd_002846	C5H9NO	7	C1	1579.455405
dsgdb9nsd_002847	C5H9NO	7	C1	1575.047464
dsgdb9nsd_002848	C5H8O2	7	C1	1505.550379
dsgdb9nsd_002849	C5H9NO	7	C1	1566.5734
dsgdb9nsd_002850	C5H8O2	7	C1	1500.009653
dsgdb9nsd_002851	C5H8O2	7	C1	1508.891366
dsgdb9nsd_002852	C4H7NO2	7	C1	1380.979296
dsgdb9nsd_002853	C4H7NO2	7	C1	1377.915493
dsgdb9nsd_002854	C4H6O3	7	C1	1307.462805
dsgdb9nsd_002868	C7H8	7	C1	1613.772896
dsgdb9nsd_002869	C6H6O	7	C1	1408.053858
dsgdb9nsd_002870	C5H5NO	7	C1	1290.29636
dsgdb9nsd_002871	C6H7N	7	C1	1523.10044
dsgdb9nsd_002872	C5H5NO	7	C1	1315.971765
dsgdb9nsd_002873	C4H5N3	7	C1	1267.231502
dsgdb9nsd_002874	C4H4N2O	7	C1	1195.578401
dsgdb9nsd_002875	C7H8	7	C1	1609.977749
dsgdb9nsd_002876	C5H5NO	7	C1	1289.626645
dsgdb9nsd_002877	C6H7N	7	CS	1520.806196
dsgdb9nsd_002878	C4H5N3	7	C1	1268.523142
dsgdb9nsd_002879	C4H4N2O	7	C1	1197.263747
dsgdb9nsd_002880	C7H8	7	C1	1609.427869
dsgdb9nsd_002881	C5H5NO	7	C1	1289.361258
dsgdb9nsd_002882	C6H6O	7	C1	1403.230789
dsgdb9nsd_002883	C6H7N	7	C1	1520.156811
dsgdb9nsd_002884	C4H5N3	7	C1	1268.561044
dsgdb9nsd_002885	C5H6N2	7	C1	1383.186479
dsgdb9nsd_002886	C5H5NO	7	C1	1312.496442
dsgdb9nsd_002887	C7H10	7	C1	1753.557721
dsgdb9nsd_002889	C6H8O	7	C1	1549.976584
dsgdb9nsd_002890	C5H6O2	7	C1	1348.228998
dsgdb9nsd_002891	C5H6O2	7	C1	1347.64301
dsgdb9nsd_002892	C6H9N	7	C1	1664.549653
dsgdb9nsd_002893	C5H8N2	7	C1	1530.675527
dsgdb9nsd_002894	C5H7NO	7	C1	1459.391502
dsgdb9nsd_002895	C5H7NO	7	C1	1460.222356
dsgdb9nsd_002896	C4H5NO2	7	C1	1256.579051
dsgdb9nsd_002897	C4H5NO2	7	C1	1255.964174
dsgdb9nsd_002898	C6H8O	7	C1	1587.325648
dsgdb9nsd_002899	C5H6O2	7	C1	1380.789229
dsgdb9nsd_002900	C5H7NO	7	C1	1460.189167
dsgdb9nsd_002901	C4H6N2O	7	C1	1336.072777
dsgdb9nsd_002902	C4H5NO2	7	C1	1260.287055
dsgdb9nsd_002903	C6H8O	7	C1	1582.491051
dsgdb9nsd_002904	C4H5NO2	7	C1	1261.723744
dsgdb9nsd_002905	C5H7NO	7	C1	1464.566874
dsgdb9nsd_002906	C6H8O	7	C1	1582.513642
dsgdb9nsd_002907	C4H5NO2	7	C1	1264.38473
dsgdb9nsd_002908	C5H6O2	7	C1	1375.960192
dsgdb9nsd_002909	C5H7NO	7	C1	1465.608647
dsgdb9nsd_002910	C4H6N2O	7	C1	1343.52528
dsgdb9nsd_002911	C6H10O	7	C1	1724.463827
dsgdb9nsd_002912	C5H8O2	7	C1	1521.989403
dsgdb9nsd_002913	C5H8O2	7	C1	1522.716881
dsgdb9nsd_002914	C4H6O3	7	C1	1319.80699
dsgdb9nsd_002915	C4H6O3	7	C1	1321.076021
dsgdb9nsd_002916	C5H9NO	7	C1	1609.565808
dsgdb9nsd_002917	C4H7N3	7	C1	1402.005225
dsgdb9nsd_002919	C5H9NO	7	C1	1595.669573
dsgdb9nsd_002920	C4H7NO2	7	C1	1392.527824
dsgdb9nsd_002921	C7H12	7	C1	1914.712923
dsgdb9nsd_002922	C6H10O	7	C1	1709.965803
dsgdb9nsd_002923	C5H9NO	7	C1	1600.084027
dsgdb9nsd_002924	C4H8N2O	7	C1	1470.455047
dsgdb9nsd_002925	C6H10O	7	C1	1716.607822
dsgdb9nsd_002926	C5H8O2	7	C1	1511.529685
dsgdb9nsd_002927	C4H7NO2	7	C1	1402.972362
dsgdb9nsd_002928	C7H12	7	C1	1912.949972
dsgdb9nsd_002929	C5H9NO	7	C1	1597.957341
dsgdb9nsd_002930	C6H10O	7	C1	1707.347269
dsgdb9nsd_002931	C4H7NO2	7	C1	1397.02856
dsgdb9nsd_002932	C6H10O	7	C1	1716.387836
dsgdb9nsd_002933	C4H7NO2	7	C1	1401.312737
dsgdb9nsd_002934	C7H12	7	C1	1912.810577
dsgdb9nsd_002935	C5H9NO	7	C1	1596.802008
dsgdb9nsd_002936	C6H10O	7	C1	1710.997912
dsgdb9nsd_002937	C6H10O	7	C1	1707.062581
dsgdb9nsd_002938	C5H8O2	7	C1	1510.7192
dsgdb9nsd_002939	C6H10O	7	C1	1716.181241
dsgdb9nsd_002940	C4H7NO2	7	C1	1401.18886
dsgdb9nsd_002941	C5H8O2	7	C1	1515.171085
dsgdb9nsd_002955	C4H5N3	7	C1	1238.291366
dsgdb9nsd_002956	C6H6O	7	C1	1405.868412
dsgdb9nsd_002957	C5H5NO	7	C1	1272.651044
dsgdb9nsd_002958	C5H4O2	7	C1	1200.185143
dsgdb9nsd_002959	C5H5NO	7	C1	1274.008253
dsgdb9nsd_002960	C5H5NO	7	C1	1311.471876
dsgdb9nsd_002961	C4H4N2O	7	C1	1176.984692
dsgdb9nsd_002962	C4H3NO2	7	C1	1104.747505
dsgdb9nsd_002963	C4H4N2O	7	C1	1179.5107
dsgdb9nsd_002964	C4H6N2O	7	C1	1305.97776
dsgdb9nsd_002965	C5H6O2	7	C1	1372.988972
dsgdb9nsd_002966	C4H5NO2	7	C1	1243.855788
dsgdb9nsd_002967	C4H4O3	7	C1	1169.780896
dsgdb9nsd_002968	C4H5NO2	7	C1	1245.981815
dsgdb9nsd_002969	C7H10	7	C1	1732.551527
dsgdb9nsd_002970	C6H8O	7	C1	1531.485228
dsgdb9nsd_002971	C6H9N	7	C1	1593.893413
dsgdb9nsd_002972	C6H9N	7	C1	1643.54177
dsgdb9nsd_002973	C5H8N2	7	C1	1510.752126
dsgdb9nsd_002974	C5H7NO	7	C1	1441.795433
dsgdb9nsd_002975	C5H8N2	7	C1	1503.875023
dsgdb9nsd_002976	C5H8N2	7	C1	1512.688018
dsgdb9nsd_002977	C4H7N3	7	C1	1378.318662
dsgdb9nsd_002978	C4H6N2O	7	C1	1312.504493
dsgdb9nsd_002979	C6H8O	7	C1	1534.371019
dsgdb9nsd_002980	C5H7NO	7	C1	1402.424985
dsgdb9nsd_002981	C5H6O2	7	C1	1332.381421
dsgdb9nsd_002982	C5H7NO	7	C1	1443.754242
dsgdb9nsd_002983	C4H6N2O	7	C1	1310.338455
dsgdb9nsd_002984	C4H5NO2	7	C1	1240.156764
dsgdb9nsd_002986	C5H9NO	7	C1	1570.018258
dsgdb9nsd_002987	C5H8O2	7	C1	1503.59201
dsgdb9nsd_002988	C5H9NO	7	C1	1567.454894
dsgdb9nsd_002989	C5H9NO	7	C1	1585.900367
dsgdb9nsd_002990	C5H8O2	7	C1	1511.538226
dsgdb9nsd_002991	C4H7NO2	7	C1	1379.250984
dsgdb9nsd_002992	C4H6O3	7	C1	1309.619009
dsgdb9nsd_002994	C5H9NO	7	C1	1581.837939
dsgdb9nsd_002995	C5H8O2	7	C1	1509.542846
dsgdb9nsd_002996	C5H9NO	7	C1	1583.190731
dsgdb9nsd_002997	C5H9NO	7	C1	1597.445412
dsgdb9nsd_002998	C4H8N2O	7	C1	1465.259086
dsgdb9nsd_002999	C4H7NO2	7	C1	1395.093835
dsgdb9nsd_003000	C4H8N2O	7	C1	1464.071681
dsgdb9nsd_003001	C5H8O2	7	C1	1527.306322
dsgdb9nsd_003003	C4H6O3	7	C1	1320.548857
dsgdb9nsd_003004	C4H7NO2	7	C1	1391.936534
dsgdb9nsd_003005	C5H8O2	7	C1	1512.525085
dsgdb9nsd_003006	C4H7NO2	7	C1	1385.176343
dsgdb9nsd_003007	C4H6O3	7	C1	1312.911709
dsgdb9nsd_003008	C4H7NO2	7	C1	1386.800651
dsgdb9nsd_003024	C7H6	7	C1	1435.083102
dsgdb9nsd_003025	C6H5N	7	C1	1301.034705
dsgdb9nsd_003026	C6H4O	7	C1	1230.259138
dsgdb9nsd_003027	C6H5N	7	C1	1341.461195
dsgdb9nsd_003028	C5H4N2	7	C1	1206.361179
dsgdb9nsd_003029	C5H3NO	7	C1	1135.102355
dsgdb9nsd_003030	C7H10	7	C1	1731.98611
dsgdb9nsd_003031	C6H8O	7	C1	1531.701455
dsgdb9nsd_003032	C6H9N	7	C1	1593.903642
dsgdb9nsd_003033	C6H8O	7	C1	1522.759978
dsgdb9nsd_003034	C6H9N	7	C1	1643.049998
dsgdb9nsd_003035	C5H8N2	7	C1	1509.901242
dsgdb9nsd_003036	C5H7NO	7	C1	1442.364346
dsgdb9nsd_003037	C5H8N2	7	C1	1504.608732
dsgdb9nsd_003038	C5H8N2	7	C1	1504.264506
dsgdb9nsd_003039	C5H7NO	7	C1	1432.536769
dsgdb9nsd_003040	C6H6O	7	C1	1402.351033
dsgdb9nsd_003041	C5H5NO	7	C1	1267.729556
dsgdb9nsd_003042	C5H4O2	7	C1	1196.91979
dsgdb9nsd_003043	C4H8N2O	7	C1	1436.293298
dsgdb9nsd_003044	C4H7NO2	7	C1	1369.411466
dsgdb9nsd_003045	C6H10O	7	C1	1703.781879
dsgdb9nsd_003046	C5H8O2	7	C1	1503.560905
dsgdb9nsd_003047	C5H9NO	7	C1	1565.280361
dsgdb9nsd_003048	C5H8O2	7	C1	1496.48015
dsgdb9nsd_003049	C5H9NO	7	C1	1591.152195
dsgdb9nsd_003050	C4H8N2O	7	C1	1458.020632
dsgdb9nsd_003051	C4H7NO2	7	C1	1391.010575
dsgdb9nsd_003052	C5H8O2	7	C1	1516.306815
dsgdb9nsd_003053	C4H7NO2	7	C1	1382.035833
dsgdb9nsd_003054	C4H6O3	7	C1	1314.737535
dsgdb9nsd_003055	C7H10	7	C1	1735.536207
dsgdb9nsd_003056	C6H9N	7	C1	1602.81449
dsgdb9nsd_003057	C6H8O	7	C1	1534.709045
dsgdb9nsd_003058	C6H9N	7	C1	1596.353571
dsgdb9nsd_003059	C5H9NO	7	C1	1563.069827
dsgdb9nsd_003060	C7H10	7	C1	1735.673782
dsgdb9nsd_003061	C6H9N	7	C1	1602.550089
dsgdb9nsd_003062	C6H8O	7	C1	1532.432943
dsgdb9nsd_003063	C6H8O	7	C1	1534.874714
dsgdb9nsd_003064	C5H7NO	7	C1	1403.028285
dsgdb9nsd_003065	C5H6O2	7	C1	1332.673878
dsgdb9nsd_003066	C5H9NO	7	C1	1563.763564
dsgdb9nsd_003081	C6H9N	7	C1	1594.386441
dsgdb9nsd_003082	C5H8N2	7	C1	1504.216577
dsgdb9nsd_003083	C7H10	7	C1	1734.774103
dsgdb9nsd_003084	C6H9N	7	C1	1645.925183
dsgdb9nsd_003085	C6H8O	7	C1	1537.548237
dsgdb9nsd_003086	C5H7NO	7	C1	1447.582589
dsgdb9nsd_003087	C4H7N3	7	C1	1389.193288
dsgdb9nsd_003088	C4H6N2O	7	C1	1318.734005
dsgdb9nsd_003089	C5H6O2	7	C1	1339.755718
dsgdb9nsd_003091	C6H10O	7	C1	1706.270795
dsgdb9nsd_003092	C5H9NO	7	C1	1581.225503
dsgdb9nsd_003093	C5H9NO	7	C1	1565.881941
dsgdb9nsd_003094	C5H8O2	7	C1	1509.260485
dsgdb9nsd_003095	C4H6O3	7	C1	1309.922046
dsgdb9nsd_003108	C7H8	7	C1	1583.754134
dsgdb9nsd_003109	C6H6O	7	C1	1375.685557
dsgdb9nsd_003110	C6H6O	7	C1	1376.559445
dsgdb9nsd_003111	C6H7N	7	C1	1450.797471
dsgdb9nsd_003112	C6H6O	7	C1	1381.262422
dsgdb9nsd_003113	C6H7N	7	C1	1447.277224
dsgdb9nsd_003114	C6H7N	7	C1	1494.007894
dsgdb9nsd_003115	C5H6N2	7	C1	1356.928375
dsgdb9nsd_003116	C5H5NO	7	C1	1283.569151
dsgdb9nsd_003117	C5H6N2	7	C1	1355.730949
dsgdb9nsd_003118	C5H5NO	7	C1	1285.541784
dsgdb9nsd_003119	C5H6N2	7	C1	1359.874821
dsgdb9nsd_003120	C5H5NO	7	C1	1288.827518
dsgdb9nsd_003121	C5H6N2	7	C1	1355.844139
dsgdb9nsd_003122	C6H8O	7	C1	1558.760926
dsgdb9nsd_003123	C5H6O2	7	C1	1349.204938
dsgdb9nsd_003124	C5H6O2	7	C1	1350.800017
dsgdb9nsd_003125	C5H7NO	7	C1	1426.443633
dsgdb9nsd_003126	C5H6O2	7	C1	1352.239229
dsgdb9nsd_003127	C5H7NO	7	C1	1421.868674
dsgdb9nsd_003128	C7H12	7	C1	1885.929369
dsgdb9nsd_003129	C6H10O	7	C1	1682.205084
dsgdb9nsd_003130	C6H10O	7	C1	1679.410929
dsgdb9nsd_003131	C6H10O	7	C1	1687.860457
dsgdb9nsd_003132	C6H10O	7	C1	1678.85429
dsgdb9nsd_003134	C6H10O	7	C1	1689.117145
dsgdb9nsd_003135	C5H8O2	7	C1	1483.302074
dsgdb9nsd_003136	C5H8O2	7	C1	1482.243899
dsgdb9nsd_003137	C5H9NO	7	C1	1559.597647
dsgdb9nsd_003138	C5H8O2	7	C1	1490.428442
dsgdb9nsd_003139	C5H9NO	7	C1	1554.376536
dsgdb9nsd_003140	C4H6N2O	7	C1	1296.469924
dsgdb9nsd_003141	C5H7NO	7	C1	1433.187433
dsgdb9nsd_003142	C4H6N2O	7	C1	1301.112472
dsgdb9nsd_003143	C4H5NO2	7	C1	1229.291192
dsgdb9nsd_003144	C6H8O	7	CS	1564.363576
dsgdb9nsd_003145	C5H7NO	7	C1	1431.986675
dsgdb9nsd_003146	C5H6O2	7	C1	1360.391493
dsgdb9nsd_003147	C5H7NO	7	C1	1428.382116
dsgdb9nsd_003148	C5H6O2	7	CS	1358.0019
dsgdb9nsd_003149	C5H7NO	7	C1	1447.682119
dsgdb9nsd_003150	C4H6N2O	7	C1	1315.654459
dsgdb9nsd_003151	C4H5NO2	7	C1	1244.093294
dsgdb9nsd_003152	C5H6O2	7	CS	1380.405118
dsgdb9nsd_003153	C4H5NO2	7	C1	1247.385134
dsgdb9nsd_003154	C4H4O3	7	C1	1175.398555
dsgdb9nsd_003155	C7H12	7	C1	1886.003102
dsgdb9nsd_003156	C6H10O	7	C1	1688.829639
dsgdb9nsd_003157	C6H10O	7	C1	1684.457674
dsgdb9nsd_003158	C6H10O	7	C1	1685.226712
dsgdb9nsd_003159	C5H9NO	7	C1	1553.73086
dsgdb9nsd_003160	C5H8O2	7	C1	1486.154425
dsgdb9nsd_003161	C6H10O	7	C1	1692.014658
dsgdb9nsd_003162	C5H9NO	7	C1	1561.167601
dsgdb9nsd_003163	C5H8O2	7	C1	1492.925497
dsgdb9nsd_003164	C5H8O2	7	C1	1487.628758
dsgdb9nsd_003165	C7H10	7	CS	1760.912904
dsgdb9nsd_003166	C5H7NO	7	CS	1442.656263
dsgdb9nsd_003167	C6H8O	7	CS	1562.994607
dsgdb9nsd_003168	C7H10	7	C1	1761.769574
dsgdb9nsd_003169	C5H7NO	7	CS	1444.232529
dsgdb9nsd_003170	C6H8O	7	CS	1557.558229
dsgdb9nsd_003171	C6H9N	7	C1	1631.275321
dsgdb9nsd_003172	C6H8O	7	C1	1563.770121
dsgdb9nsd_003173	C7H12	7	C1	1904.429874
dsgdb9nsd_003174	C6H10O	7	C1	1702.310878
dsgdb9nsd_003175	C6H10O	7	C1	1700.700086
dsgdb9nsd_003176	C5H8O2	7	C1	1500.919479
dsgdb9nsd_003177	C5H9NO	7	C1	1568.992393
dsgdb9nsd_003179	C5H8O2	7	C1	1501.859174
dsgdb9nsd_003180	C7H12	7	C1	1883.819017
dsgdb9nsd_003181	C6H10O	7	C1	1685.752076
dsgdb9nsd_003182	C6H11N	7	C1	1746.116036
dsgdb9nsd_003183	C5H10N2	7	C1	1620.426103
dsgdb9nsd_003184	C5H9NO	7	C1	1553.506193
dsgdb9nsd_003185	C6H10O	7	C1	1687.979697
dsgdb9nsd_003186	C5H9NO	7	C1	1555.313401
dsgdb9nsd_003187	C5H8O2	7	C1	1485.607406
dsgdb9nsd_003188	C6H10O	7	C1	1688.391337
dsgdb9nsd_003189	C5H9NO	7	C1	1556.196671
dsgdb9nsd_003190	C5H8O2	7	C1	1488.138465
dsgdb9nsd_003191	C7H8	7	C2V	1620.206079
dsgdb9nsd_003192	C6H6O	7	C2	1413.083027
dsgdb9nsd_003193	C7H10	7	C1	1775.028505
dsgdb9nsd_003194	C6H8O	7	C1	1573.158887
dsgdb9nsd_003195	C6H8O	7	C1	1570.578448
dsgdb9nsd_003196	C5H6O2	7	C1	1370.680076
dsgdb9nsd_003197	C6H10O	7	C1	1722.116031
dsgdb9nsd_003198	C7H12	7	C2V	1924.392508
dsgdb9nsd_003199	C6H10O	7	C2V	1725.712514
dsgdb9nsd_003200	C5H8O2	7	C1	1526.038251
dsgdb9nsd_003201	C5H8O2	7	CS	1524.071818
dsgdb9nsd_003202	C5H8O2	7	C2	1518.039419
dsgdb9nsd_003203	C6H8O	7	C1	1563.373861
dsgdb9nsd_003204	C5H7NO	7	C1	1433.852958
dsgdb9nsd_003205	C5H7NO	7	C1	1426.728528
dsgdb9nsd_003206	C5H6O2	7	C1	1357.231475
dsgdb9nsd_003207	C5H7NO	7	C1	1426.898125
dsgdb9nsd_003208	C5H7NO	7	C1	1436.951537
dsgdb9nsd_003209	C5H6O2	7	C1	1366.740503
dsgdb9nsd_003210	C4H6N2O	7	C1	1292.345499
dsgdb9nsd_003211	C4H5NO2	7	C1	1235.879232
dsgdb9nsd_003212	C4H5NO2	7	C1	1230.347862
dsgdb9nsd_003213	C4H4O3	7	C1	1157.126658
dsgdb9nsd_003214	C5H9NO	7	C1	1556.451823
dsgdb9nsd_003215	C7H12	7	C1	1885.450849
dsgdb9nsd_003217	C5H9NO	7	C1	1561.083006
dsgdb9nsd_003218	C6H10O	7	C1	1685.758087
dsgdb9nsd_003219	C5H8O2	7	C1	1492.136536
dsgdb9nsd_003220	C5H8O2	7	C1	1498.583574
dsgdb9nsd_003221	C4H7NO2	7	C1	1366.646571
dsgdb9nsd_003222	C4H6O3	7	C1	1296.263637
dsgdb9nsd_003223	C7H10	7	C1	1717.789102
dsgdb9nsd_003225	C6H9N	7	C1	1585.327815
dsgdb9nsd_003226	C6H8O	7	C1	1518.382911
dsgdb9nsd_003227	C6H9N	7	C1	1583.0361
dsgdb9nsd_003228	C6H9N	7	C1	1585.163507
dsgdb9nsd_003229	C6H9N	7	C1	1586.868871
dsgdb9nsd_003230	C5H8N2	7	C1	1447.462164
dsgdb9nsd_003231	C5H7NO	7	C1	1380.550694
dsgdb9nsd_003232	C6H8O	7	C1	1521.483454
dsgdb9nsd_003233	C5H7NO	7	C1	1382.159139
dsgdb9nsd_003234	C5H6O2	7	C1	1314.351755
dsgdb9nsd_003235	C6H8O	7	C1	1519.862378
dsgdb9nsd_003236	C5H7NO	7	C1	1387.219031
dsgdb9nsd_003237	C5H6O2	7	C1	1319.800884
dsgdb9nsd_003238	C5H7NO	7	C1	1384.493198
dsgdb9nsd_003239	C7H12	7	C2	1882.678876
dsgdb9nsd_003240	C6H10O	7	C1	1682.345609
dsgdb9nsd_003241	C6H11N	7	C1	1744.174377
dsgdb9nsd_003242	C5H10N2	7	C1	1611.527999
dsgdb9nsd_003243	C5H8O2	7	C1	1482.506267
dsgdb9nsd_003244	C5H9NO	7	C1	1544.300528
dsgdb9nsd_003245	C6H10O	7	C2	1676.546511
dsgdb9nsd_003246	C7H10	7	C1	1731.264919
dsgdb9nsd_003247	C6H9N	7	C1	1597.177076
dsgdb9nsd_003248	C6H8O	7	C1	1529.727348
dsgdb9nsd_003250	C6H8O	7	C1	1525.618096
dsgdb9nsd_003251	C5H8N2	7	C1	1465.525157
dsgdb9nsd_003252	C5H7NO	7	C1	1397.615997
dsgdb9nsd_003253	C5H8N2	7	C1	1463.709119
dsgdb9nsd_003254	C6H8O	7	C1	1534.218013
dsgdb9nsd_003255	C5H7NO	7	C1	1398.347497
dsgdb9nsd_003256	C5H6O2	7	C1	1329.962547
dsgdb9nsd_003257	C5H7NO	7	C1	1396.127808
dsgdb9nsd_003258	C7H8	7	CS	1633.078872
dsgdb9nsd_003259	C7H10	7	C1	1770.904355
dsgdb9nsd_003260	C6H8O	7	C1	1564.566713
dsgdb9nsd_003261	C7H10	7	C1	1765.909474
dsgdb9nsd_003262	C5H7NO	7	C1	1439.630839
dsgdb9nsd_003263	C6H10O	7	CS	1708.653945
dsgdb9nsd_003264	C7H12	7	C1	1912.23965
dsgdb9nsd_003265	C5H9NO	7	C1	1588.375453
dsgdb9nsd_003266	C4H7NO2	7	C1	1390.090125
dsgdb9nsd_003267	C6H10O	7	C1	1706.660836
dsgdb9nsd_003268	C5H8O2	7	CS	1506.73887
dsgdb9nsd_003273	C4H6N2O	7	C1	1296.307757
dsgdb9nsd_003274	C5H7NO	7	C1	1435.648356
dsgdb9nsd_003275	C4H6N2O	7	C1	1297.727617
dsgdb9nsd_003276	C4H5NO2	7	C1	1228.722292
dsgdb9nsd_003277	C6H8O	7	C1	1562.811487
dsgdb9nsd_003278	C5H7NO	7	C1	1438.087065
dsgdb9nsd_003280	C5H6O2	7	C1	1360.964742
dsgdb9nsd_003281	C5H7NO	7	C1	1423.630878
dsgdb9nsd_003282	C5H7NO	7	C1	1450.191297
dsgdb9nsd_003283	C4H5NO2	7	C1	1243.564235
dsgdb9nsd_003284	C5H6O2	7	C1	1382.57344
dsgdb9nsd_003285	C4H5NO2	7	C1	1244.240934
dsgdb9nsd_003286	C4H4O3	7	C1	1174.54811
dsgdb9nsd_003288	C6H10O	7	C1	1686.621917
dsgdb9nsd_003289	C6H10O	7	C1	1685.73918
dsgdb9nsd_003290	C6H10O	7	C1	1688.866506
dsgdb9nsd_003291	C5H8O2	7	C1	1487.652108
dsgdb9nsd_003292	C5H9NO	7	C1	1546.089282
dsgdb9nsd_003293	C6H10O	7	C1	1691.644591
dsgdb9nsd_003294	C5H8O2	7	C1	1488.284029
dsgdb9nsd_003295	C5H8O2	7	C1	1490.786512
dsgdb9nsd_003296	C5H9NO	7	C1	1553.262518
dsgdb9nsd_003297	C7H8	7	C1	1581.625258
dsgdb9nsd_003298	C6H7N	7	C1	1445.741069
dsgdb9nsd_003300	C6H6O	7	C1	1379.495286
dsgdb9nsd_003301	C6H6O	7	C1	1374.038043
dsgdb9nsd_003302	C6H7N	7	C1	1492.480292
dsgdb9nsd_003303	C5H6N2	7	C1	1355.100653
dsgdb9nsd_003304	C5H6N2	7	C1	1357.874823
dsgdb9nsd_003305	C5H5NO	7	C1	1289.379908
dsgdb9nsd_003306	C5H6N2	7	C1	1355.596154
dsgdb9nsd_003307	C5H6N2	7	C1	1352.668941
dsgdb9nsd_003308	C5H5NO	7	C1	1282.579129
dsgdb9nsd_003309	C6H8O	7	C1	1554.153613
dsgdb9nsd_003310	C5H7NO	7	C1	1417.933111
dsgdb9nsd_003311	C5H7NO	7	C1	1420.203647
dsgdb9nsd_003312	C5H6O2	7	C1	1351.974953
dsgdb9nsd_003313	C5H7NO	7	C1	1418.028944
dsgdb9nsd_003314	C5H6O2	7	C1	1346.135419
dsgdb9nsd_003315	C5H7NO	7	C1	1432.117875
dsgdb9nsd_003316	C5H7NO	7	C1	1418.637741
dsgdb9nsd_003317	C7H12	7	C1	1884.214467
dsgdb9nsd_003318	C6H10O	7	C1	1684.018988
dsgdb9nsd_003319	C6H10O	7	C1	1681.051
dsgdb9nsd_003320	C6H10O	7	C1	1680.2992
dsgdb9nsd_003321	C5H9NO	7	C1	1544.686823
dsgdb9nsd_003322	C5H8O2	7	C1	1476.971765
dsgdb9nsd_003323	C5H9NO	7	C1	1544.187903
dsgdb9nsd_003324	C6H10O	7	C1	1686.886851
dsgdb9nsd_003325	C5H9NO	7	C1	1553.226468
dsgdb9nsd_003326	C5H9NO	7	C1	1554.278061
dsgdb9nsd_003327	C5H8O2	7	C1	1486.673444
dsgdb9nsd_003328	C5H9NO	7	C1	1551.370056
dsgdb9nsd_003329	C5H8O2	7	C1	1484.225668
dsgdb9nsd_003330	C7H10	7	CS	1765.6098
dsgdb9nsd_003331	C5H7NO	7	C1	1441.078045
dsgdb9nsd_003332	C6H8O	7	CS	1568.680791
dsgdb9nsd_003334	C5H7NO	7	C1	1442.612701
dsgdb9nsd_003335	C6H8O	7	C1	1557.105299
dsgdb9nsd_003336	C6H9N	7	C1	1632.019316
dsgdb9nsd_003337	C6H8O	7	C1	1567.591924
dsgdb9nsd_003338	C7H12	7	C1	1907.28759
dsgdb9nsd_003339	C6H10O	7	C1	1700.049572
dsgdb9nsd_003340	C6H10O	7	C1	1703.623797
dsgdb9nsd_003341	C5H9NO	7	C1	1562.642229
dsgdb9nsd_003342	C5H8O2	7	C1	1499.52664
dsgdb9nsd_003343	C5H8O2	7	C1	1493.370822
dsgdb9nsd_003344	C5H9NO	7	C1	1572.175209
dsgdb9nsd_003345	C5H8O2	7	C1	1506.377349
dsgdb9nsd_003346	C6H10O	7	C1	1712.020878
dsgdb9nsd_003347	C7H10	7	C1	1752.98648
dsgdb9nsd_003348	C6H8O	7	C1	1548.448347
dsgdb9nsd_003349	C5H7NO	7	C1	1430.983846
dsgdb9nsd_003350	C6H8O	7	C1	1546.972708
dsgdb9nsd_003351	C7H10	7	C1	1765.205051
dsgdb9nsd_003352	C5H7NO	7	C1	1448.928986
dsgdb9nsd_003353	C6H8O	7	C1	1564.242278
dsgdb9nsd_003354	C6H8O	7	C1	1565.205066
dsgdb9nsd_003355	C7H12	7	CS	1908.876444
dsgdb9nsd_003356	C6H10O	7	C1	1706.100759
dsgdb9nsd_003357	C6H10O	7	C1	1707.564996
dsgdb9nsd_003358	C5H8O2	7	C1	1508.231094
dsgdb9nsd_003359	C6H10O	7	C1	1706.828582
dsgdb9nsd_003360	C5H8O2	7	C1	1508.068173
dsgdb9nsd_003361	C5H8O2	7	C1	1502.682567
dsgdb9nsd_003362	C7H10	7	C1	1762.502455
dsgdb9nsd_003363	C5H7NO	7	C1	1442.610072
dsgdb9nsd_003364	C6H8O	7	C1	1566.332048
dsgdb9nsd_003365	C4H5NO2	7	C1	1243.987145
dsgdb9nsd_003366	C7H12	7	C1	1904.54314
dsgdb9nsd_003367	C6H10O	7	C1	1700.098687
dsgdb9nsd_003368	C6H10O	7	C1	1703.538613
dsgdb9nsd_003369	C5H8O2	7	C1	1497.594306
dsgdb9nsd_003370	C5H9NO	7	CS	1563.941557
