File_Name	Mol_Formula	Nonhydrogen_Atoms	Point_Group	[W1-F12 all-electron, nonrel. CCSD(T)/CBS (kcal/mol)]
dsgdb9nsd_002829	C7H10	7	C1	1735.007536
dsgdb9nsd_002830	C6H9N	7	C1	1645.873728
dsgdb9nsd_002831	C6H9N	7	C1	1602.302285
dsgdb9nsd_002832	C5H8N2	7	C1	1511.833256
dsgdb9nsd_002833	C6H8O	7	C1	1533.834291
dsgdb9nsd_002834	C5H7NO	7	C1	1442.007851
dsgdb9nsd_002835	C6H9N	7	C1	1596.016479
dsgdb9nsd_002836	C5H8N2	7	C1	1505.551553
dsgdb9nsd_002837	C6H8O	7	C1	1526.886976
dsgdb9nsd_002838	C5H7NO	7	C1	1437.35906
dsgdb9nsd_002841	C5H7NO	7	C1	1405.73656
dsgdb9nsd_002842	C4H6N2O	7	C1	1314.469558
dsgdb9nsd_002843	C5H6O2	7	C1	1336.243811
dsgdb9nsd_002844	C4H5NO2	7	C1	1243.612044
dsgdb9nsd_002845	C6H10O	7	C1	1708.255639
dsgdb9nsd_002846	C5H9NO	7	C1	1580.813041
dsgdb9nsd_002847	C5H9NO	7	C1	1576.361463
dsgdb9nsd_002848	C5H8O2	7	C1	1506.818206
dsgdb9nsd_002849	C5H9NO	7	C1	1567.893637
dsgdb9nsd_002850	C5H8O2	7	C1	1501.378954
dsgdb9nsd_002851	C5H8O2	7	C1	1510.259041
dsgdb9nsd_002852	C4H7NO2	7	C1	1382.410965
dsgdb9nsd_002853	C4H7NO2	7	C1	1379.297012
dsgdb9nsd_002854	C4H6O3	7	C1	1308.797135
dsgdb9nsd_002868	C7H8	7	C1	1614.94989
dsgdb9nsd_002869	C6H6O	7	C1	1409.299201
dsgdb9nsd_002870	C5H5NO	7	C1	1291.5316
dsgdb9nsd_002871	C6H7N	7	C1	1524.226443
dsgdb9nsd_002872	C5H5NO	7	C1	1317.164002
dsgdb9nsd_002873	C4H5N3	7	C1	1268.453677
dsgdb9nsd_002874	C4H4N2O	7	C1	1196.754517
dsgdb9nsd_002875	C7H8	7	C1	1611.147038
dsgdb9nsd_002876	C5H5NO	7	C1	1290.845613
dsgdb9nsd_002877	C6H7N	7	CS	1521.925234
dsgdb9nsd_002878	C4H5N3	7	C1	1269.736376
dsgdb9nsd_002879	C4H4N2O	7	C1	1198.427639
dsgdb9nsd_002880	C7H8	7	C1	1610.597089
dsgdb9nsd_002881	C5H5NO	7	C1	1290.583459
dsgdb9nsd_002882	C6H6O	7	C1	1404.455869
dsgdb9nsd_002883	C6H7N	7	C1	1521.275422
dsgdb9nsd_002884	C4H5N3	7	C1	1269.778049
dsgdb9nsd_002885	C5H6N2	7	C1	1384.386892
dsgdb9nsd_002886	C5H5NO	7	C1	1313.668153
dsgdb9nsd_002887	C7H10	7	C1	1754.786404
dsgdb9nsd_002889	C6H8O	7	C1	1551.266323
dsgdb9nsd_002890	C5H6O2	7	C1	1349.553984
dsgdb9nsd_002891	C5H6O2	7	C1	1348.962525
dsgdb9nsd_002892	C6H9N	7	C1	1665.728241
dsgdb9nsd_002893	C5H8N2	7	C1	1531.916722
dsgdb9nsd_002894	C5H7NO	7	C1	1460.616514
dsgdb9nsd_002895	C5H7NO	7	C1	1461.451428
dsgdb9nsd_002896	C4H5NO2	7	C1	1257.848704
dsgdb9nsd_002897	C4H5NO2	7	C1	1257.227099
dsgdb9nsd_002898	C6H8O	7	C1	1588.55893
dsgdb9nsd_002899	C5H6O2	7	C1	1382.087415
dsgdb9nsd_002900	C5H7NO	7	C1	1461.534485
dsgdb9nsd_002901	C4H6N2O	7	C1	1337.410715
dsgdb9nsd_002902	C4H5NO2	7	C1	1261.573525
dsgdb9nsd_002903	C6H8O	7	C1	1583.716201
dsgdb9nsd_002904	C4H5NO2	7	C1	1263.004165
dsgdb9nsd_002905	C5H7NO	7	C1	1465.922596
dsgdb9nsd_002906	C6H8O	7	C1	1583.737737
dsgdb9nsd_002907	C4H5NO2	7	C1	1265.66837
dsgdb9nsd_002908	C5H6O2	7	C1	1377.247879
dsgdb9nsd_002909	C5H7NO	7	C1	1466.965253
dsgdb9nsd_002910	C4H6N2O	7	C1	1344.882571
dsgdb9nsd_002911	C6H10O	7	C1	1725.751395
dsgdb9nsd_002912	C5H8O2	7	C1	1523.327786
dsgdb9nsd_002913	C5H8O2	7	C1	1524.054072
dsgdb9nsd_002914	C4H6O3	7	C1	1321.19602
dsgdb9nsd_002915	C4H6O3	7	C1	1322.458676
dsgdb9nsd_002916	C5H9NO	7	C1	1610.976996
dsgdb9nsd_002917	C4H7N3	7	C1	1403.386706
dsgdb9nsd_002919	C5H9NO	7	C1	1597.044007
dsgdb9nsd_002920	C4H7NO2	7	C1	1393.960271
dsgdb9nsd_002921	C7H12	7	C1	1915.996933
dsgdb9nsd_002922	C6H10O	7	C1	1711.317597
dsgdb9nsd_002923	C5H9NO	7	C1	1601.431459
dsgdb9nsd_002924	C4H8N2O	7	C1	1471.942634
dsgdb9nsd_002925	C6H10O	7	C1	1717.967522
dsgdb9nsd_002926	C5H8O2	7	C1	1512.95732
dsgdb9nsd_002927	C4H7NO2	7	C1	1404.407382
dsgdb9nsd_002928	C7H12	7	C1	1914.228592
dsgdb9nsd_002929	C5H9NO	7	C1	1599.290466
dsgdb9nsd_002930	C6H10O	7	C1	1708.687341
dsgdb9nsd_002931	C4H7NO2	7	C1	1398.421594
dsgdb9nsd_002932	C6H10O	7	C1	1717.738456
dsgdb9nsd_002933	C4H7NO2	7	C1	1402.717756
dsgdb9nsd_002934	C7H12	7	C1	1914.088632
dsgdb9nsd_002935	C5H9NO	7	C1	1598.137235
dsgdb9nsd_002936	C6H10O	7	C1	1712.337243
dsgdb9nsd_002937	C6H10O	7	C1	1708.402928
dsgdb9nsd_002938	C5H8O2	7	C1	1512.114882
dsgdb9nsd_002939	C6H10O	7	C1	1717.531736
dsgdb9nsd_002940	C4H7NO2	7	C1	1402.598968
dsgdb9nsd_002941	C5H8O2	7	C1	1516.583741
dsgdb9nsd_002955	C4H5N3	7	C1	1239.479882
dsgdb9nsd_002956	C6H6O	7	C1	1407.054669
dsgdb9nsd_002957	C5H5NO	7	C1	1273.852436
dsgdb9nsd_002958	C5H4O2	7	C1	1201.339616
dsgdb9nsd_002959	C5H5NO	7	C1	1275.25332
dsgdb9nsd_002960	C5H5NO	7	C1	1312.595187
dsgdb9nsd_002961	C4H4N2O	7	C1	1178.12253
dsgdb9nsd_002962	C4H3NO2	7	C1	1105.835274
dsgdb9nsd_002963	C4H4N2O	7	C1	1180.698532
dsgdb9nsd_002964	C4H6N2O	7	C1	1307.284015
dsgdb9nsd_002965	C5H6O2	7	C1	1374.222349
dsgdb9nsd_002966	C4H5NO2	7	C1	1245.105272
dsgdb9nsd_002967	C4H4O3	7	C1	1170.983775
dsgdb9nsd_002968	C4H5NO2	7	C1	1247.288572
dsgdb9nsd_002969	C7H10	7	C1	1733.787721
dsgdb9nsd_002970	C6H8O	7	C1	1532.698725
dsgdb9nsd_002971	C6H9N	7	C1	1595.144686
dsgdb9nsd_002972	C6H9N	7	C1	1644.727563
dsgdb9nsd_002973	C5H8N2	7	C1	1511.951968
dsgdb9nsd_002974	C5H7NO	7	C1	1442.955905
dsgdb9nsd_002975	C5H8N2	7	C1	1505.074633
dsgdb9nsd_002976	C5H8N2	7	C1	1513.938167
dsgdb9nsd_002977	C4H7N3	7	C1	1379.582711
dsgdb9nsd_002978	C4H6N2O	7	C1	1313.732177
dsgdb9nsd_002979	C6H8O	7	C1	1535.672549
dsgdb9nsd_002980	C5H7NO	7	C1	1403.742931
dsgdb9nsd_002981	C5H6O2	7	C1	1333.65327
dsgdb9nsd_002982	C5H7NO	7	C1	1444.999986
dsgdb9nsd_002983	C4H6N2O	7	C1	1311.602366
dsgdb9nsd_002984	C4H5NO2	7	C1	1241.37336
dsgdb9nsd_002986	C5H9NO	7	C1	1571.327613
dsgdb9nsd_002987	C5H8O2	7	C1	1504.863188
dsgdb9nsd_002988	C5H9NO	7	C1	1568.770462
dsgdb9nsd_002989	C5H9NO	7	C1	1587.32706
dsgdb9nsd_002990	C5H8O2	7	C1	1512.912133
dsgdb9nsd_002991	C4H7NO2	7	C1	1380.64194
dsgdb9nsd_002992	C4H6O3	7	C1	1310.963292
dsgdb9nsd_002994	C5H9NO	7	C1	1583.155891
dsgdb9nsd_002995	C5H8O2	7	C1	1510.8176
dsgdb9nsd_002996	C5H9NO	7	C1	1584.549107
dsgdb9nsd_002997	C5H9NO	7	C1	1598.877928
dsgdb9nsd_002998	C4H8N2O	7	C1	1466.70677
dsgdb9nsd_002999	C4H7NO2	7	C1	1396.499262
dsgdb9nsd_003000	C4H8N2O	7	C1	1465.542934
dsgdb9nsd_003001	C5H8O2	7	C1	1528.680311
dsgdb9nsd_003003	C4H6O3	7	C1	1321.89617
dsgdb9nsd_003004	C4H7NO2	7	C1	1393.375871
dsgdb9nsd_003005	C5H8O2	7	C1	1513.898258
dsgdb9nsd_003006	C4H7NO2	7	C1	1386.572602
dsgdb9nsd_003007	C4H6O3	7	C1	1314.263578
dsgdb9nsd_003008	C4H7NO2	7	C1	1388.243446
dsgdb9nsd_003024	C7H6	7	C1	1436.235868
dsgdb9nsd_003025	C6H5N	7	C1	1302.198157
dsgdb9nsd_003026	C6H4O	7	C1	1231.381075
dsgdb9nsd_003027	C6H5N	7	C1	1342.561106
dsgdb9nsd_003028	C5H4N2	7	C1	1207.470735
dsgdb9nsd_003029	C5H3NO	7	C1	1136.16892
dsgdb9nsd_003030	C7H10	7	C1	1733.227053
dsgdb9nsd_003031	C6H8O	7	C1	1532.917537
dsgdb9nsd_003032	C6H9N	7	C1	1595.166555
dsgdb9nsd_003033	C6H8O	7	C1	1524.062882
dsgdb9nsd_003034	C6H9N	7	C1	1644.239799
dsgdb9nsd_003035	C5H8N2	7	C1	1511.103826
dsgdb9nsd_003036	C5H7NO	7	C1	1443.528533
dsgdb9nsd_003037	C5H8N2	7	C1	1505.820077
dsgdb9nsd_003038	C5H8N2	7	C1	1505.529841
dsgdb9nsd_003039	C5H7NO	7	C1	1433.785494
dsgdb9nsd_003040	C6H6O	7	C1	1403.546916
dsgdb9nsd_003041	C5H5NO	7	C1	1268.93519
dsgdb9nsd_003042	C5H4O2	7	C1	1198.083626
dsgdb9nsd_003043	C4H8N2O	7	C1	1437.690385
dsgdb9nsd_003044	C4H7NO2	7	C1	1370.766761
dsgdb9nsd_003045	C6H10O	7	C1	1705.078885
dsgdb9nsd_003046	C5H8O2	7	C1	1504.83259
dsgdb9nsd_003047	C5H9NO	7	C1	1566.598507
dsgdb9nsd_003048	C5H8O2	7	C1	1497.849056
dsgdb9nsd_003049	C5H9NO	7	C1	1592.572123
dsgdb9nsd_003050	C4H8N2O	7	C1	1459.452735
dsgdb9nsd_003051	C4H7NO2	7	C1	1392.405491
dsgdb9nsd_003052	C5H8O2	7	C1	1517.666465
dsgdb9nsd_003053	C4H7NO2	7	C1	1383.409238
dsgdb9nsd_003054	C4H6O3	7	C1	1316.06859
dsgdb9nsd_003055	C7H10	7	C1	1736.788892
dsgdb9nsd_003056	C6H9N	7	C1	1604.081658
dsgdb9nsd_003057	C6H8O	7	C1	1535.936448
dsgdb9nsd_003058	C6H9N	7	C1	1597.627496
dsgdb9nsd_003059	C5H9NO	7	C1	1564.467617
dsgdb9nsd_003060	C7H10	7	C1	1736.925701
dsgdb9nsd_003061	C6H9N	7	C1	1603.812563
dsgdb9nsd_003062	C6H8O	7	C1	1533.654855
dsgdb9nsd_003063	C6H8O	7	C1	1536.190482
dsgdb9nsd_003064	C5H7NO	7	C1	1404.355593
dsgdb9nsd_003065	C5H6O2	7	C1	1333.960869
dsgdb9nsd_003066	C5H9NO	7	C1	1565.166963
dsgdb9nsd_003081	C6H9N	7	C1	1595.655586
dsgdb9nsd_003082	C5H8N2	7	C1	1505.433405
dsgdb9nsd_003083	C7H10	7	C1	1736.01937
dsgdb9nsd_003084	C6H9N	7	C1	1647.119579
dsgdb9nsd_003085	C6H8O	7	C1	1538.870356
dsgdb9nsd_003086	C5H7NO	7	C1	1448.853585
dsgdb9nsd_003087	C4H7N3	7	C1	1390.547862
dsgdb9nsd_003088	C4H6N2O	7	C1	1320.086558
dsgdb9nsd_003089	C5H6O2	7	C1	1341.155434
dsgdb9nsd_003091	C6H10O	7	C1	1707.575927
dsgdb9nsd_003092	C5H9NO	7	C1	1582.594659
dsgdb9nsd_003093	C5H9NO	7	C1	1567.214401
dsgdb9nsd_003094	C5H8O2	7	C1	1510.64181
dsgdb9nsd_003095	C4H6O3	7	C1	1311.376231
dsgdb9nsd_003108	C7H8	7	C1	1584.977796
dsgdb9nsd_003109	C6H6O	7	C1	1376.938643
dsgdb9nsd_003110	C6H6O	7	C1	1377.819334
dsgdb9nsd_003111	C6H7N	7	C1	1452.042833
dsgdb9nsd_003112	C6H6O	7	C1	1382.452788
dsgdb9nsd_003113	C6H7N	7	C1	1448.479959
dsgdb9nsd_003114	C6H7N	7	C1	1495.182122
dsgdb9nsd_003115	C5H6N2	7	C1	1358.157327
dsgdb9nsd_003116	C5H5NO	7	C1	1284.769583
dsgdb9nsd_003117	C5H6N2	7	C1	1356.960265
dsgdb9nsd_003118	C5H5NO	7	C1	1286.749677
dsgdb9nsd_003119	C5H6N2	7	C1	1361.069982
dsgdb9nsd_003120	C5H5NO	7	C1	1289.963567
dsgdb9nsd_003121	C5H6N2	7	C1	1356.994979
dsgdb9nsd_003122	C6H8O	7	C1	1560.040713
dsgdb9nsd_003123	C5H6O2	7	C1	1350.514368
dsgdb9nsd_003124	C5H6O2	7	C1	1352.113689
dsgdb9nsd_003125	C5H7NO	7	C1	1427.747855
dsgdb9nsd_003126	C5H6O2	7	C1	1353.487239
dsgdb9nsd_003127	C5H7NO	7	C1	1423.126103
dsgdb9nsd_003128	C7H12	7	C1	1887.259966
dsgdb9nsd_003129	C6H10O	7	C1	1683.568361
dsgdb9nsd_003130	C6H10O	7	C1	1680.776157
dsgdb9nsd_003131	C6H10O	7	C1	1689.160632
dsgdb9nsd_003132	C6H10O	7	C1	1680.255952
dsgdb9nsd_003134	C6H10O	7	C1	1690.513329
dsgdb9nsd_003135	C5H8O2	7	C1	1484.735877
dsgdb9nsd_003136	C5H8O2	7	C1	1483.674212
dsgdb9nsd_003137	C5H9NO	7	C1	1561.017739
dsgdb9nsd_003138	C5H8O2	7	C1	1491.795974
dsgdb9nsd_003139	C5H9NO	7	C1	1555.757659
dsgdb9nsd_003140	C4H6N2O	7	C1	1297.824937
dsgdb9nsd_003141	C5H7NO	7	C1	1434.511598
dsgdb9nsd_003142	C4H6N2O	7	C1	1302.451885
dsgdb9nsd_003143	C4H5NO2	7	C1	1230.581703
dsgdb9nsd_003144	C6H8O	7	CS	1565.637815
dsgdb9nsd_003145	C5H7NO	7	C1	1433.273942
dsgdb9nsd_003146	C5H6O2	7	C1	1361.631653
dsgdb9nsd_003147	C5H7NO	7	C1	1429.70955
dsgdb9nsd_003148	C5H6O2	7	CS	1359.309736
dsgdb9nsd_003149	C5H7NO	7	C1	1449.068802
dsgdb9nsd_003150	C4H6N2O	7	C1	1317.055574
dsgdb9nsd_003151	C4H5NO2	7	C1	1245.446412
dsgdb9nsd_003152	C5H6O2	7	CS	1381.708204
dsgdb9nsd_003153	C4H5NO2	7	C1	1248.701943
dsgdb9nsd_003154	C4H4O3	7	C1	1176.665033
dsgdb9nsd_003155	C7H12	7	C1	1887.334012
dsgdb9nsd_003156	C6H10O	7	C1	1690.134884
dsgdb9nsd_003157	C6H10O	7	C1	1685.826536
dsgdb9nsd_003158	C6H10O	7	C1	1686.590353
dsgdb9nsd_003159	C5H9NO	7	C1	1555.108294
dsgdb9nsd_003160	C5H8O2	7	C1	1487.488177
dsgdb9nsd_003161	C6H10O	7	C1	1693.412115
dsgdb9nsd_003162	C5H9NO	7	C1	1562.580821
dsgdb9nsd_003163	C5H8O2	7	C1	1494.302391
dsgdb9nsd_003164	C5H8O2	7	C1	1489.064312
dsgdb9nsd_003165	C7H10	7	CS	1762.191612
dsgdb9nsd_003166	C5H7NO	7	CS	1443.995306
dsgdb9nsd_003167	C6H8O	7	CS	1564.248126
dsgdb9nsd_003168	C7H10	7	C1	1763.048796
dsgdb9nsd_003169	C5H7NO	7	CS	1445.573147
dsgdb9nsd_003170	C6H8O	7	CS	1558.902291
dsgdb9nsd_003171	C6H9N	7	C1	1632.565098
dsgdb9nsd_003172	C6H8O	7	C1	1565.022109
dsgdb9nsd_003173	C7H12	7	C1	1905.766137
dsgdb9nsd_003174	C6H10O	7	C1	1703.699996
dsgdb9nsd_003175	C6H10O	7	C1	1702.098849
dsgdb9nsd_003176	C5H8O2	7	C1	1502.36516
dsgdb9nsd_003177	C5H9NO	7	C1	1570.397525
dsgdb9nsd_003179	C5H8O2	7	C1	1503.224076
dsgdb9nsd_003180	C7H12	7	C1	1885.167799
dsgdb9nsd_003181	C6H10O	7	C1	1687.076761
dsgdb9nsd_003182	C6H11N	7	C1	1747.489328
dsgdb9nsd_003183	C5H10N2	7	C1	1621.801083
dsgdb9nsd_003184	C5H9NO	7	C1	1554.844181
dsgdb9nsd_003185	C6H10O	7	C1	1689.302681
dsgdb9nsd_003186	C5H9NO	7	C1	1556.648447
dsgdb9nsd_003187	C5H8O2	7	C1	1486.901569
dsgdb9nsd_003188	C6H10O	7	C1	1689.809226
dsgdb9nsd_003189	C5H9NO	7	C1	1557.62989
dsgdb9nsd_003190	C5H8O2	7	C1	1489.531079
dsgdb9nsd_003191	C7H8	7	C2V	1621.407873
dsgdb9nsd_003192	C6H6O	7	C2	1414.315004
dsgdb9nsd_003193	C7H10	7	C1	1776.289008
dsgdb9nsd_003194	C6H8O	7	C1	1574.450207
dsgdb9nsd_003195	C6H8O	7	C1	1571.876684
dsgdb9nsd_003196	C5H6O2	7	C1	1372.0066
dsgdb9nsd_003197	C6H10O	7	C1	1723.484711
dsgdb9nsd_003198	C7H12	7	C2V	1925.715455
dsgdb9nsd_003199	C6H10O	7	C2V	1727.064201
dsgdb9nsd_003200	C5H8O2	7	C1	1527.43375
dsgdb9nsd_003201	C5H8O2	7	CS	1525.480659
dsgdb9nsd_003202	C5H8O2	7	C2	1519.451309
dsgdb9nsd_003203	C6H8O	7	C1	1564.645754
dsgdb9nsd_003204	C5H7NO	7	C1	1435.107694
dsgdb9nsd_003205	C5H7NO	7	C1	1427.99916
dsgdb9nsd_003206	C5H6O2	7	C1	1358.463652
dsgdb9nsd_003207	C5H7NO	7	C1	1428.149298
dsgdb9nsd_003208	C5H7NO	7	C1	1438.321057
dsgdb9nsd_003209	C5H6O2	7	C1	1368.080687
dsgdb9nsd_003210	C4H6N2O	7	C1	1293.683249
dsgdb9nsd_003211	C4H5NO2	7	C1	1237.199199
dsgdb9nsd_003212	C4H5NO2	7	C1	1231.68686
dsgdb9nsd_003213	C4H4O3	7	C1	1158.428565
dsgdb9nsd_003214	C5H9NO	7	C1	1557.829696
dsgdb9nsd_003215	C7H12	7	C1	1886.781345
dsgdb9nsd_003217	C5H9NO	7	C1	1562.488929
dsgdb9nsd_003218	C6H10O	7	C1	1687.059128
dsgdb9nsd_003219	C5H8O2	7	C1	1493.504531
dsgdb9nsd_003220	C5H8O2	7	C1	1500.053133
dsgdb9nsd_003221	C4H7NO2	7	C1	1368.122241
dsgdb9nsd_003222	C4H6O3	7	C1	1297.697741
dsgdb9nsd_003223	C7H10	7	C1	1719.123313
dsgdb9nsd_003225	C6H9N	7	C1	1586.664253
dsgdb9nsd_003226	C6H8O	7	C1	1519.682132
dsgdb9nsd_003227	C6H9N	7	C1	1584.354685
dsgdb9nsd_003228	C6H9N	7	C1	1586.480512
dsgdb9nsd_003229	C6H9N	7	C1	1588.20455
dsgdb9nsd_003230	C5H8N2	7	C1	1448.79431
dsgdb9nsd_003231	C5H7NO	7	C1	1381.84888
dsgdb9nsd_003232	C6H8O	7	C1	1522.780441
dsgdb9nsd_003233	C5H7NO	7	C1	1383.455329
dsgdb9nsd_003234	C5H6O2	7	C1	1315.613564
dsgdb9nsd_003235	C6H8O	7	C1	1521.268852
dsgdb9nsd_003236	C5H7NO	7	C1	1388.628536
dsgdb9nsd_003237	C5H6O2	7	C1	1321.173198
dsgdb9nsd_003238	C5H7NO	7	C1	1385.883966
dsgdb9nsd_003239	C7H12	7	C2	1884.028762
dsgdb9nsd_003240	C6H10O	7	C1	1683.67089
dsgdb9nsd_003241	C6H11N	7	C1	1745.544877
dsgdb9nsd_003242	C5H10N2	7	C1	1612.913741
dsgdb9nsd_003243	C5H8O2	7	C1	1483.805845
dsgdb9nsd_003244	C5H9NO	7	C1	1545.647195
dsgdb9nsd_003245	C6H10O	7	C2	1677.963208
dsgdb9nsd_003246	C7H10	7	C1	1732.594179
dsgdb9nsd_003247	C6H9N	7	C1	1598.507666
dsgdb9nsd_003248	C6H8O	7	C1	1531.026393
dsgdb9nsd_003250	C6H8O	7	C1	1526.980237
dsgdb9nsd_003251	C5H8N2	7	C1	1466.868102
dsgdb9nsd_003252	C5H7NO	7	C1	1398.925867
dsgdb9nsd_003253	C5H8N2	7	C1	1465.035059
dsgdb9nsd_003254	C6H8O	7	C1	1535.519945
dsgdb9nsd_003255	C5H7NO	7	C1	1399.650452
dsgdb9nsd_003256	C5H6O2	7	C1	1331.231014
dsgdb9nsd_003257	C5H7NO	7	C1	1397.41119
dsgdb9nsd_003258	C7H8	7	CS	1634.256425
dsgdb9nsd_003259	C7H10	7	C1	1772.143668
dsgdb9nsd_003260	C6H8O	7	C1	1565.864635
dsgdb9nsd_003261	C7H10	7	C1	1767.148473
dsgdb9nsd_003262	C5H7NO	7	C1	1440.964862
dsgdb9nsd_003263	C6H10O	7	CS	1710.006573
dsgdb9nsd_003264	C7H12	7	C1	1913.530168
dsgdb9nsd_003265	C5H9NO	7	C1	1589.758509
dsgdb9nsd_003266	C4H7NO2	7	C1	1391.523965
dsgdb9nsd_003267	C6H10O	7	C1	1708.014418
dsgdb9nsd_003268	C5H8O2	7	CS	1508.150089
dsgdb9nsd_003273	C4H6N2O	7	C1	1297.697477
dsgdb9nsd_003274	C5H7NO	7	C1	1436.950608
dsgdb9nsd_003275	C4H6N2O	7	C1	1299.087838
dsgdb9nsd_003276	C4H5NO2	7	C1	1230.04751
dsgdb9nsd_003277	C6H8O	7	C1	1564.069964
dsgdb9nsd_003278	C5H7NO	7	C1	1439.392342
dsgdb9nsd_003280	C5H6O2	7	C1	1362.255385
dsgdb9nsd_003281	C5H7NO	7	C1	1424.914762
dsgdb9nsd_003282	C5H7NO	7	C1	1451.549886
dsgdb9nsd_003283	C4H5NO2	7	C1	1244.947485
dsgdb9nsd_003284	C5H6O2	7	C1	1383.856301
dsgdb9nsd_003285	C4H5NO2	7	C1	1245.581389
dsgdb9nsd_003286	C4H4O3	7	C1	1175.84976
dsgdb9nsd_003288	C6H10O	7	C1	1687.972907
dsgdb9nsd_003289	C6H10O	7	C1	1687.090396
dsgdb9nsd_003290	C6H10O	7	C1	1690.21225
dsgdb9nsd_003291	C5H8O2	7	C1	1489.028299
dsgdb9nsd_003292	C5H9NO	7	C1	1547.5019
dsgdb9nsd_003293	C6H10O	7	C1	1693.032215
dsgdb9nsd_003294	C5H8O2	7	C1	1489.702947
dsgdb9nsd_003295	C5H8O2	7	C1	1492.204118
dsgdb9nsd_003296	C5H9NO	7	C1	1554.679378
dsgdb9nsd_003297	C7H8	7	C1	1582.846554
dsgdb9nsd_003298	C6H7N	7	C1	1446.940252
dsgdb9nsd_003300	C6H6O	7	C1	1380.686017
dsgdb9nsd_003301	C6H6O	7	C1	1375.283059
dsgdb9nsd_003302	C6H7N	7	C1	1493.650961
dsgdb9nsd_003303	C5H6N2	7	C1	1356.245952
dsgdb9nsd_003304	C5H6N2	7	C1	1359.049665
dsgdb9nsd_003305	C5H5NO	7	C1	1290.517338
dsgdb9nsd_003306	C5H6N2	7	C1	1356.751279
dsgdb9nsd_003307	C5H6N2	7	C1	1353.88619
dsgdb9nsd_003308	C5H5NO	7	C1	1283.7705
dsgdb9nsd_003309	C6H8O	7	C1	1555.433557
dsgdb9nsd_003310	C5H7NO	7	C1	1419.190796
dsgdb9nsd_003311	C5H7NO	7	C1	1421.488774
dsgdb9nsd_003312	C5H6O2	7	C1	1353.223371
dsgdb9nsd_003313	C5H7NO	7	C1	1419.292578
dsgdb9nsd_003314	C5H6O2	7	C1	1347.444956
dsgdb9nsd_003315	C5H7NO	7	C1	1433.498866
dsgdb9nsd_003316	C5H7NO	7	C1	1419.968933
dsgdb9nsd_003317	C7H12	7	C1	1885.545836
dsgdb9nsd_003318	C6H10O	7	C1	1685.320104
dsgdb9nsd_003319	C6H10O	7	C1	1682.412275
dsgdb9nsd_003320	C6H10O	7	C1	1681.693645
dsgdb9nsd_003321	C5H9NO	7	C1	1546.085278
dsgdb9nsd_003322	C5H8O2	7	C1	1478.338342
dsgdb9nsd_003323	C5H9NO	7	C1	1545.563429
dsgdb9nsd_003324	C6H10O	7	C1	1688.290238
dsgdb9nsd_003325	C5H9NO	7	C1	1554.613722
dsgdb9nsd_003326	C5H9NO	7	C1	1555.684831
dsgdb9nsd_003327	C5H8O2	7	C1	1488.047257
dsgdb9nsd_003328	C5H9NO	7	C1	1552.75731
dsgdb9nsd_003329	C5H8O2	7	C1	1485.659671
dsgdb9nsd_003330	C7H10	7	CS	1766.906825
dsgdb9nsd_003331	C5H7NO	7	C1	1442.462168
dsgdb9nsd_003332	C6H8O	7	CS	1569.949257
dsgdb9nsd_003334	C5H7NO	7	C1	1443.993655
dsgdb9nsd_003335	C6H8O	7	C1	1558.467716
dsgdb9nsd_003336	C6H9N	7	C1	1633.318135
dsgdb9nsd_003337	C6H8O	7	C1	1568.854178
dsgdb9nsd_003338	C7H12	7	C1	1908.638147
dsgdb9nsd_003339	C6H10O	7	C1	1701.468346
dsgdb9nsd_003340	C6H10O	7	C1	1705.031339
dsgdb9nsd_003341	C5H9NO	7	C1	1564.069983
dsgdb9nsd_003342	C5H8O2	7	C1	1500.998225
dsgdb9nsd_003343	C5H8O2	7	C1	1494.850087
dsgdb9nsd_003344	C5H9NO	7	C1	1573.595891
dsgdb9nsd_003345	C5H8O2	7	C1	1507.75846
dsgdb9nsd_003346	C6H10O	7	C1	1713.343631
dsgdb9nsd_003347	C7H10	7	C1	1754.245691
dsgdb9nsd_003348	C6H8O	7	C1	1549.76805
dsgdb9nsd_003349	C5H7NO	7	C1	1432.285746
dsgdb9nsd_003350	C6H8O	7	C1	1548.250098
dsgdb9nsd_003351	C7H10	7	C1	1766.465943
dsgdb9nsd_003352	C5H7NO	7	C1	1450.241849
dsgdb9nsd_003353	C6H8O	7	C1	1565.53486
dsgdb9nsd_003354	C6H8O	7	C1	1566.500289
dsgdb9nsd_003355	C7H12	7	CS	1910.19781
dsgdb9nsd_003356	C6H10O	7	C1	1707.472388
dsgdb9nsd_003357	C6H10O	7	C1	1708.937999
dsgdb9nsd_003358	C5H8O2	7	C1	1509.651223
dsgdb9nsd_003359	C6H10O	7	C1	1708.180784
dsgdb9nsd_003360	C5H8O2	7	C1	1509.474378
dsgdb9nsd_003361	C5H8O2	7	C1	1504.087925
dsgdb9nsd_003362	C7H10	7	C1	1763.783798
dsgdb9nsd_003363	C5H7NO	7	C1	1443.958427
dsgdb9nsd_003364	C6H8O	7	C1	1567.686615
dsgdb9nsd_003365	C4H5NO2	7	C1	1245.413894
dsgdb9nsd_003366	C7H12	7	C1	1905.885288
dsgdb9nsd_003367	C6H10O	7	C1	1701.499113
dsgdb9nsd_003368	C6H10O	7	C1	1704.936133
dsgdb9nsd_003369	C5H8O2	7	C1	1499.045434
dsgdb9nsd_003370	C5H9NO	7	CS	1565.374926
